2019,Spring,Heinz College,ISM,95732,A3,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,25,16,64,8, , ,4.94,5,4.94,4.75,4.88,4.88,4.94,4.94,4.94
2019,Spring,Heinz College,ISM,95732,B3,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,26,15,57,6.6, , ,5,5,5,4.8,5,5,5,5,5
2018,Spring,Heinz College,ISM,95732,A4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,26,18,69,6, , ,4.72,4.83,4.72,4.33,4.67,4.72,4.89,4.83,4.72
2018,Spring,Heinz College,ISM,95732,C4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,13,9,69,5.67, , ,4.89,4.78,4.89,4.56,4.89,4.89,4.88,5,4.89
2018,Spring,Heinz College,ISM,95732,B4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,20,14,70,6.29, , ,4.71,4.5,4.64,4.29,4.79,4.79,4.86,4.79,4.57
2017,Spring,Heinz College,ISM,95732,B4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,21,17,80,7.06, , ,5,4.88,4.88,4.59,4.94,4.94,5,4.94,4.88
2017,Spring,Heinz College,ISM,95732,A4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,37,32,86,6.13, , ,4.88,4.69,4.66,4.66,4.81,4.75,4.91,4.91,4.75
2017,Spring,Heinz College,ISM,95732,C4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,18,11,61,6.36, , ,4.82,5,4.91,4.55,5,4.82,4.82,4.91,4.91
2016,Spring,Heinz College,ISM,95732,A4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,25,25,100,6.5, , ,4.88,4.8,4.8,4.6,4.8,4.88,4.92,4.96,4.92
2016,Spring,Heinz College,ISM,95732,C4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,8,7,87,7.57, , ,5,4.71,4.71,4.71,4.86,5,5,5,4.86
2016,Spring,Heinz College,ISM,95732,B4,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,Graduate,18,17,94,5.88, , ,4.94,4.82,4.71,4.41,4.94,4.88,4.94,4.94,4.94
2015,Spring,Heinz College,ISM,95732,A4,"SMITH, MICHAEL",MKTG & DIGITAL STRAT,Graduate,33,27,81,6.56, , ,4.81,4.7,4.7,4.56,4.63,4.67,4.81,4.81,4.67
2015,Spring,Heinz College,ISM,95732,B4,"SMITH, MICHAEL",MKTG & DIGITAL STRAT,Graduate,20,15,75,9.57, , ,5,4.87,4.87,4.6,4.8,4.87,4.87,4.87,4.87
