2019,Spring,Heinz College,ISM,95865,A3,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,40,17,42,13.38, , ,4.5,4.44,4.59,4.12,4.88,4.71,4.82,4.76,4.59
2019,Spring,Heinz College,ISM,95865,B3,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,40,20,50,13.1, , ,4.5,4.25,4.3,4.15,4.6,4.5,4.75,4.4,4.21
2019,Spring,Heinz College,ISM,95865,C3,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,39,18,46,12.39, , ,4.56,4.33,4.5,4.39,4.67,4.39,4.59,4.44,4.39
2018,Fall,Heinz College,ISM,95865,A2,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,19,13,68,13, , ,4,4.31,4.23,4.23,4.46,4.46,4.62,4.38,4.38
2018,Fall,Heinz College,ISM,95865,K2,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,35,24,68,16.54, , ,4.58,4.54,4.61,4.13,4.42,4.38,4.67,4.29,4.38
2018,Spring,Heinz College,ISM,95865,A3,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,41,35,85,13.66, , ,4.8,4.74,4.69,4.4,4.88,4.89,4.91,4.77,4.69
2018,Spring,Heinz College,ISM,95865,B4,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,30,22,73,11.86, , ,4.73,4.73,4.64,4.59,4.68,4.73,4.73,4.68,4.73
2017,Fall,Heinz College,ISM,95865,A2,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,38,29,76,17.28, , ,4.52,4.28,4.14,4,4.34,4.14,4.69,4.21,4.1
2017,Fall,Heinz College,ISM,95865,K2,"CHEN, GEORGE",UNSTRUC DATA ANALY,Graduate,32,21,65,20, , ,4.29,4,4.05,3.86,4.29,3.95,4.62,3.95,3.95
2017,Spring,Heinz College,ISM,95865,A4,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,34,23,67,14.48, , ,4.65,4.65,4.78,4.09,4.7,4.65,4.77,4.7,4.57
2016,Fall,Heinz College,ISM,95865,A2,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,40,30,75,12.48, , ,4.17,4.2,4.17,3.63,4.21,4.24,4.57,4.3,3.93
2016,Fall,Heinz College,ISM,95865,L2,"BIGRIGG, MICHAEL",TEXT ANALYTICS,Graduate,22,18,81,15.22, , ,4.28,4.33,4.33,4.17,4.33,4.17,4.39,4.44,4.39
2016,Fall,Heinz College,ISM,95865,K2,"BIGRIGG, MICHAEL",TEXT ANALYTICS,Graduate,31,27,87,16, , ,4,3.67,3.85,4,4.33,3.93,4.41,4,3.93
2016,Spring,Heinz College,ISM,95865,A4,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,15,12,80,10.5, , ,4,3.75,3.83,4.09,4.25,4.08,4.17,4.17,4.17
2016,Spring,Heinz College,ISM,95865,B3,"BIGRIGG, MICHAEL",TEXT ANALYTICS,Graduate,7,3,42,6, , ,3.33,2.33,2,1.67,2.67,2,4.67,2.33,2
2016,Spring,Heinz College,ISM,95865,K4,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,16,11,68,16.4, , ,3.91,3.91,4.18,3.64,4.36,4.45,4.09,4.18,4.09
2015,Fall,Heinz College,ISM,95865,K2,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,24,17,70,14.24, , ,4.35,4.18,4.29,4,4.41,4.18,4.24,4.29,4.12
2015,Fall,Heinz College,ISM,95865,A2,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,58,37,63,11.66, , ,4.38,4.42,4.46,4.05,4.49,4.49,4.59,4.49,4.08
2015,Spring,Heinz College,ISM,95865,A4,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,32,20,62,11, , ,4.6,4.55,4.65,4.2,4.65,4.45,4.7,4.4,4.26
2015,Spring,Heinz College,ISM,95865,K4,"CALLAN, JAMIE",TEXT ANALYTICS,Graduate,19,15,78,17, , ,4.47,4.47,4.53,4.53,4.4,4.4,4.53,4.47,4.07
