2019,Fall,Heinz College,HC,94811,A1,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,20,9,45,8, , ,4.11,3.67,4.11,3,4.56,4.33,4.33,4,3.44
2019,Spring,Heinz College,HC,94811,B4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,22,13,59, , , ,4.38,4.23,4.46,3.69,4.31,4.69,4.85,4.31,4.33
2019,Summer,Heinz College,HC,94811,Z5,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,26,7,26,8.86, , ,4,4.29,4.29,3.43,4,4.17,4.43,4.43,4.14
2018,Fall,Heinz College,HC,94811,A1,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,19,10,52,6.5, , ,4.1,4.2,4.3,3.5,4.7,4.7,4.7,4.5,4.2
2018,Fall,Heinz College,HC,94811,B2,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,31,23,74,6.43, , ,4.57,4.43,4.61,3.52,4.43,4.48,4.74,4.43,4.3
2018,Spring,Heinz College,HC,94811,A4,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,31,27,87,6.67, , ,4.67,4.37,4.48,3.89,4.48,4.52,4.59,4.41,4.19
2018,Spring,Heinz College,HC,94811,B4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,29,21,72,6, , ,4.05,4.05,3.86,3.38,3.86,3.95,4.52,3.86,3.76
2018,Summer,Heinz College,HC,94811,Z5,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,20,14,70,9.29, , ,3.71,3.71,3.79,3.14,4.14,4.08,4.07,3.79,3.57
2017,Fall,Heinz College,HC,94811,A1,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,31,30,96,7, , ,4.87,4.87,4.77,4.33,4.9,4.87,5,4.9,4.83
2017,Spring,Heinz College,HC,94811,B4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,28,18,64,10.17, , ,4.56,4.61,4.72,3.89,4.67,4.72,4.56,4.61,4.61
2017,Spring,Heinz College,HC,94811,A3,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,37,36,97,7.83, , ,4.97,4.5,4.69,4.06,4.69,4.69,4.86,4.92,4.67
2017,Summer,Heinz College,HC,94811,Z5,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,31,21,67,9.7, , ,3.95,3.76,4.1,3.19,4.1,4.1,4.25,4.1,3.86
2016,Fall,Heinz College,HC,94811,A1,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,32,25,78,6.88, , ,4.68,4.4,4.28,4,4.48,4.36,4.48,4.48,4.44
2016,Spring,Heinz College,HC,94811,A3,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,25,23,92,6.22, , ,4.74,4.65,4.57,4,4.7,4.61,4.73,4.7,4.52
2016,Spring,Heinz College,HC,94811,B4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,23,16,69,8.27, , ,4.56,4.56,4.56,4.25,4.38,4.63,4.75,4.38,4.19
2016,Summer,Heinz College,HC,94811,Z5,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,20,11,55,8.55, , ,4.18,4.27,4.18,3.45,4.55,4.64,4.64,4.36,4.27
2015,Fall,Heinz College,HC,94811,A1,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,34,27,79,7.89, , ,4.74,4.56,4.56,4.22,4.74,4.7,4.81,4.7,4.52
2015,Fall,Heinz College,HC,94811,B2,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,25,20,80,7.68, , ,4.55,4.55,4.68,3.7,4.65,4.7,4.9,4.6,4.65
2015,Spring,Heinz College,HC,94811,A3,"LASSMAN, DAVID",STRATEGY DEVELOPMENT,Graduate,30,29,96,8.76, , ,4.86,4.86,4.62,4.31,4.86,4.76,4.79,4.83,4.76
2015,Spring,Heinz College,HC,94811,B4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,21,18,85,7.5, , ,4.5,4.22,4.39,3.94,4.56,4.61,4.72,4.5,4.61
2015,Spring,Heinz College,HC,94811,Z4,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,7,6,85,7, , ,3.83,3.67,3.67,3.67,4,4,4.33,4.17,3.67
2015,Summer,Heinz College,HC,94811,Z6,"ZAK, TIMOTHY",STRATEGY DEVELOPMENT,Graduate,21,14,66,10.57, , ,3.93,3.93,3.93,2.71,3.86,4.14,4.29,3.93,3.57
