2019,Fall,Heinz College,ISM,95797,Z1,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,24,11,45,7.4, , ,3.45,3.82,3.73,3.91,4.27,3.91,4.64,3.55,3.45
2019,Spring,Heinz College,ISM,95797,A3,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,19,8,42,8, , ,4.13,3.75,4.25,3.88,4,4,4.25,4,3.88
2019,Summer,Heinz College,ISM,95797,K6,"ZDZIARSKI, ZBIGNIEW",DATA WAREHOUSING,Graduate,26,12,46,9.25, , ,3.92,3.83,3.92,3.92,4,3.75,4.25,3.75,3.83
2018,Fall,Heinz College,ISM,95797,B2,"LI, BEIBEI",DATA WAREHOUSING,Graduate,24,17,70,9.29, , ,3.71,3.59,3.47,3.47,3.71,3.65,4.47,3.71,3.47
2018,Fall,Heinz College,ISM,95797,A2,"SHANTZ, JOHN",DATA WAREHOUSING,Graduate,20,14,70,7.36, , ,4.14,4.29,3.86,3.93,4.07,3.93,4.29,4,3.93
2018,Spring,Heinz College,ISM,95797,A3,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,28,17,60,10.18, , ,4.12,3.88,4.18,4.06,4,3.71,4.59,3.76,3.76
2018,Summer,Heinz College,ISM,95797,K6,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,21,12,57,8.5, , ,3.92,3.83,3.92,4.25,4.08,3.92,4.58,3.83,3.83
2018,Summer,Heinz College,ISM,95797,Z5,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,33,18,54,11.06, , ,3.5,3.35,3.56,3.44,3.72,3.72,4.11,3.39,3.33
2017,Fall,Heinz College,ISM,95797,B2,"LI, BEIBEI",DATA WAREHOUSING,Graduate,10,6,60,9, , ,3.83,3.83,4.17,3.5,4.33,3.67,4.83,3.83,3.5
2017,Fall,Heinz College,ISM,95797,A2,"SHANTZ, JOHN",DATA WAREHOUSING,Graduate,14,10,71,8.7, , ,4.4,4.5,4.6,4.6,4.7,4.5,4.6,4.2,4.2
2017,Spring,Heinz College,ISM,95797,B4,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,17,12,70,9.08, , ,3.42,3.25,3.5,3.5,3.58,3.58,4.67,3.25,3.17
2017,Spring,Heinz College,ISM,95797,A3,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,44,37,84,10.12, , ,3.76,3.65,3.84,3.54,3.59,3.49,4.46,3.41,3.31
2017,Summer,Heinz College,ISM,95797,Z5,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,37,25,67,9.67, , ,3.84,3.68,3.96,3.88,3.96,3.92,4.24,3.72,3.56
2017,Summer,Heinz College,ISM,95797,K6,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,27,19,70,12.4, , ,3.47,3.68,3.67,3.42,3.47,3.42,4,3.26,3.37
2016,Fall,Heinz College,ISM,95797,A2,"SHANTZ, JOHN",DATA WAREHOUSING,Graduate,34,22,64,9.41, , ,3.77,3.86,3.77,3.73,3.82,3.86,4.23,3.77,3.68
2016,Fall,Heinz College,ISM,95797,B2,"LI, BEIBEI",DATA WAREHOUSING,Graduate,25,19,76,8.63, , ,3.63,3.32,3.53,3.53,3.84,3.42,4.11,3.58,3.21
2016,Spring,Heinz College,ISM,95797,B3,"LI, BEIBEI",DATA WAREHOUSING,Graduate,38,22,57,9.23, , ,4.41,4.27,4.32,4.09,4.41,4.23,4.64,4.23,4
2016,Spring,Heinz College,ISM,95797,Z4,"JENKINS, ANTHONY",DATA WAREHOUSING,Graduate,30,22,73,8.14, , ,3.59,3.68,3.82,3.18,3.95,4.1,4.36,3.64,3.55
2016,Spring,Heinz College,ISM,95797,A3,"BRICHACEK, ROBERT",DATA WAREHOUSING,Graduate,22,10,45,8.67, , ,3.1,3.4,3.1,3,3.5,2.8,3.6,2.5,3
2016,Summer,Heinz College,ISM,95797,K6,"TAYLOR, JARRAD",DATA WAREHOUSING,Graduate,20,16,80,9.2, , ,4.13,4.25,4.31,3.81,4.25,4.25,4.56,4.25,4
2015,Fall,Heinz College,ISM,95797,A2,"SHANTZ, JOHN",DATA WAREHOUSING,Graduate,40,34,85,7.59, , ,4.12,4.21,4.12,4,4.21,4.12,4.53,4.18,4.12
2015,Fall,Heinz College,ISM,95797,B2,"LI, BEIBEI",DATA WAREHOUSING,Graduate,44,30,68,7.9, , ,4.23,4.17,4.23,4.37,4.33,4.1,4.63,4.13,4.03
2015,Spring,Heinz College,ISM,95797,B3,"LI, BEIBEI",DATA WAREHOUSING,Graduate,40,35,87,7.73, , ,3.97,3.94,3.82,3.57,3.89,3.69,4.35,3.74,3.63
2015,Spring,Heinz College,ISM,95797,A3,"SHANTZ, JOHN",DATA WAREHOUSING,Graduate,40,35,87,8.59, , ,4.09,4.14,4.23,4.14,4.29,4.17,4.63,4.17,4.14
2015,Spring,Heinz College,ISM,95797,Z4,"JENKINS, ANTHONY",DATA WAREHOUSING,Graduate,34,22,64,9.55, , ,3.36,3.32,3.64,2.73,3.68,3.64,4.05,3.14,3.27
