2019,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,34,27,79,10.93, , ,4.15,3.7,3.85,3.96,4.04,3.96,4.52,3.74,3.85
2018,Fall,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,23,21,91,13.9, , ,4.05,4.19,3.95,4.05,4.1,4.1,4.48,4.24,4.14
2018,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,37,27,72,12.67, , ,4.07,3.7,3.65,3.65,3.73,3.59,4.31,3.59,3.74
2018,Spring,Heinz College,ISM,95771,Z,"COIS, CONSTANTINE",DATA STRUC & ALGRTHM,Graduate,6,4,66,16.25, , ,4,4,4.25,3.75,4.5,3.5,4.5,3.75,4.25
2017,Fall,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,32,25,78,12.28, , ,4.04,4.04,4,3.84,3.84,3.92,4.28,3.92,3.96
2017,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,31,24,77,11.73, , ,4.33,4.5,4.5,4.29,4.46,4.29,4.75,4.13,4.21
2017,Spring,Heinz College,ISM,95771,Z,"COIS, CONSTANTINE",DATA STRUC & ALGRTHM,Graduate,10,7,70,15, , ,4,4,4.14,4.29,4.29,4,4.43,4.14,4.14
2016,Fall,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,35,25,71,11.56, , ,4.52,4.32,4.36,4.24,4.44,4.36,4.72,4.24,4.24
2016,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,33,21,63,10.9, , ,4.29,4.24,4.29,4.24,4.29,4.24,4.52,4.29,4.33
2015,Fall,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,41,32,78,14.13, , ,4.5,4.48,4.16,4.19,4.31,4.41,4.59,4.28,4.25
2015,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,Graduate,35,27,77,13.37, , ,4.52,4.41,4.44,4.22,4.41,4.56,4.59,4.48,4.33
