2019,Fall,Heinz College,ISM,95760,A1,"CAULKINS, JONATHAN",DCSN MKG UNCERTAINTY,Graduate,49,26,53,12.77, , ,4.23,4.08,4.19,4.04,4.35,4.2,4.2,3.92,4.08
2019,Fall,Heinz College,ISM,95760,B1,"CAULKINS, JONATHAN",DCSN MKG UNCERTAINTY,Graduate,48,20,41,11.4, , ,4.55,4.1,3.95,3.8,4.5,4.2,4.5,4.35,3.6
2019,Spring,Heinz College,ISM,95760,K4,"ESMAILZADEH, RIAZ",DCSN MKG UNCERTAINTY,Graduate,41,22,53,9.68, , ,4.55,4.41,4.41,4.09,4.36,4.09,4.45,4.32,4
2019,Spring,Heinz College,ISM,95760,B4,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,Graduate,44,21,47,8.86, , ,4.48,4.43,4.43,4.43,4.48,4.43,4.57,4.43,4.38
2019,Spring,Heinz College,ISM,95760,C3,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,23,15,65,8, , ,4.6,4.73,4.8,4.43,4.53,4.87,5,4.6,4.53
2019,Spring,Heinz College,ISM,95760,A4,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,Graduate,48,25,52,10.28, , ,4.6,4.52,4.48,4.4,4.48,4.48,4.6,4.44,4.28
2019,Spring,Heinz College,ISM,95760,L4,"ESMAILZADEH, RIAZ",DCSN MKG UNCERTAINTY,Graduate,41,21,51,9.62, , ,4.48,4.33,4.48,4.24,4.29,4.24,4.67,4.24,4.14
2019,Summer,Heinz College,ISM,95760,Z6,"TAYLOR, DON",DCSN MKG UNCERTAINTY,Graduate,21,11,52,9.09, , ,3.82,3.91,4.27,3.91,4.36,3.73,4.64,3.82,3.73
2018,Fall,Heinz College,ISM,95760,D2,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,40,28,70,8.82, , ,4,4.32,4.25,3.93,4.32,4.36,4.32,4.14,4.11
2018,Fall,Heinz College,ISM,95760,A1,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,37,23,62,10.13, , ,4.35,4.52,4.61,4.35,4.61,4.35,4.48,4.36,4.32
2018,Fall,Heinz College,ISM,95760,C2,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,40,28,70,9.32, , ,4,4.32,4.36,3.86,4.39,4.14,4.25,4,4
2018,Fall,Heinz College,ISM,95760,B1,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,34,18,52,9.17, , ,4.22,4.5,4.47,3.94,4.17,4.44,4.44,4.22,4.17
2018,Spring,Heinz College,ISM,95760,A4,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,54,32,59,8.94, , ,4.03,4.34,4.22,4,4.13,4.31,4.34,4.09,4.03
2018,Spring,Heinz College,ISM,95760,B4,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,43,22,51,8.27, , ,4.05,4.18,4.33,3.9,4.1,4.18,4.23,4.14,4.14
2018,Summer,Heinz College,ISM,95760,Z6,"TAYLOR, DON",DCSN MKG UNCERTAINTY,Graduate,23,10,43,10.1, , ,3.8,3.8,3.9,3.6,4.1,3.6,4.5,3.8,3.4
2018,Summer,Heinz College,ISM,95760,K6,"ESMAILZADEH, RIAZ",DCSN MKG UNCERTAINTY,Graduate,30,21,70,10.86, , ,4.1,4.24,4.43,3.95,4.33,3.95,4.52,4.05,4.1
2017,Fall,Heinz College,ISM,95760,A1,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,Graduate,57,47,82,12, , ,4.68,4.77,4.81,4.7,4.72,4.68,4.77,4.72,4.64
2017,Fall,Heinz College,ISM,95760,B1,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,Graduate,47,36,76,11.54, , ,4.75,4.83,4.92,4.53,4.78,4.86,4.78,4.78,4.72
2017,Fall,Heinz College,ISM,95760,C2,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,43,28,65,9.21, , ,4.75,4.75,4.64,4.54,4.64,4.75,4.79,4.75,4.61
2017,Fall,Heinz College,ISM,95760,D2,"CHOI, DAVID",DCSN MKG UNCERTAINTY,Graduate,42,16,38,9.31, , ,4.19,4.5,4.5,4.38,4.31,4.75,4.75,4.56,4.38
