2019,Fall,Heinz College,ISM,95706,A1,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,16,9,56,7.33, , ,4.89,4.89,4.89,4.67,4.89,4.78,4.89,4.78,4.78
2019,Fall,Heinz College,ISM,95706,Z1,"COIS, CONSTANTINE",OBJ ORIENTED A & D,Graduate,13,3,23,14, , ,4.67,4.33,4.67,4.33,4.67,4.67,5,4.33,4.33
2019,Spring,Heinz College,ISM,95706,A3,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,34,17,50,8.94, , ,4.47,4.35,4.53,4.59,4.47,4.41,4.71,4.47,4.29
2018,Fall,Heinz College,ISM,95706,Z1,"COIS, CONSTANTINE",OBJ ORIENTED A & D,Graduate,11,7,63,7.14, , ,4.57,4.57,4.71,4.86,4.71,4.57,4.71,4.71,4.83
2018,Fall,Heinz College,ISM,95706,A1,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,18,13,72,7.08, , ,4.92,4.92,4.92,4.85,4.85,4.83,5,4.83,4.77
2018,Spring,Heinz College,ISM,95706,B3,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,14,8,57,8, , ,4.5,4.63,4.63,4.5,4.5,4.63,4.63,4.63,4.63
2018,Spring,Heinz College,ISM,95706,K3,"VISWANATHAN, MURLIKRISHNA",OBJ ORIENTED A & D,Graduate,36,21,58,12.05, , ,3.71,3.48,3.45,3.25,3.16,3.2,4.45,3.14,2.86
2018,Spring,Heinz College,ISM,95706,A3,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,25,13,52,9.85, , ,4.54,4.62,4.85,4.62,4.54,4.62,4.69,4.62,4.62
2017,Fall,Heinz College,ISM,95706,B2,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,8,3,37,14, , ,4.67,4.33,4.67,5,4.5,4.67,5,4.67,4
2017,Fall,Heinz College,ISM,95706,Z1,"COIS, CONSTANTINE",OBJ ORIENTED A & D,Graduate,10,6,60,10.5, , ,4.17,4.17,4.17,3.67,4.33,4.17,4.33,4.17,4.17
2017,Fall,Heinz College,ISM,95706,C1,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,23,12,52,8.75, , ,4.33,4.17,4.33,4.33,4.25,4.17,4.25,4.25,3.73
2017,Fall,Heinz College,ISM,95706,A1,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,30,20,66,11, , ,4.3,4.4,4.25,4.5,4.4,4.4,4.35,4.32,4.15
2017,Spring,Heinz College,ISM,95706,A3,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,35,26,74,11.69, , ,4.54,4.46,4.5,4.46,4.46,4.42,4.42,4.27,4.04
2017,Spring,Heinz College,ISM,95706,B4,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,Graduate,32,21,65,10.15, , ,4.38,4.57,4.48,4.48,4.43,4.38,4.57,4.33,4.19
