Course,Course Title,Units,Sec,Mini,Days,Begin,End,Teaching Location,BDLG/Room,Instructor,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives,Instructor provides feedback,Importance of subject,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
95715,Financial Accounting,6,L3,Y,MW,10:30AM,11:50AM,"Adelaide, Australia",TOR CLASS1,"Lim, Tiong",12.433913043478256,4.584782608695653,4.403043478260869,4.5086956521739125,4.423913043478261,4.6347826086956525,4.456956521739131,4.649565217391304,4.376521739130435,4.402173913043479
95716,Principles of Finance,6,A4,Y,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 1006,"Pastor, Lynne",7.2581578947368435,3.825526315789473,4.031842105263158,4.024736842105264,3.616578947368421,3.9073684210526314,3.9292105263157895,3.8213157894736844,3.74921052631579,3.6494736842105264
95716,Principles of Finance,6,B4,Y,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 1006,"Pastor, Lynne",7.2581578947368435,3.825526315789473,4.031842105263158,4.024736842105264,3.616578947368421,3.9073684210526314,3.9292105263157895,3.8213157894736844,3.74921052631579,3.6494736842105264
95716,Principles of Finance,6,C4,Y,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1006,"Pastor, Lynne",7.2581578947368435,3.825526315789473,4.031842105263158,4.024736842105264,3.616578947368421,3.9073684210526314,3.9292105263157895,3.8213157894736844,3.74921052631579,3.6494736842105264
95716,Principles of Finance,6,K4,Y,MW,09:00AM,10:20AM,"Adelaide, Australia",TOR CLASS1,"Lim, Tiong",11.31304347826087,4.476521739130434,4.2700000000000005,4.331739130434783,4.260869565217391,4.4052173913043475,3.8613043478260876,4.489130434782608,4.0200000000000005,3.9408695652173913
95716,Principles of Finance,6,L4,Y,MW,10:30AM,11:50AM,"Adelaide, Australia",TOR CLASS1,"Lim, Tiong",11.31304347826087,4.476521739130434,4.2700000000000005,4.331739130434783,4.260869565217391,4.4052173913043475,3.8613043478260876,4.489130434782608,4.0200000000000005,3.9408695652173913
95717,Writing for Information Systems Management,6,A3,Y,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 1004,"Massaro, Haylee",8.102631578947367,4.869473684210526,4.8052631578947365,4.784210526315789,4.883157894736843,4.8626315789473695,4.797368421052631,4.894736842105263,4.801052631578948,4.565263157894737
95717,Writing for Information Systems Management,6,B4,Y,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 2008,"Massaro, Haylee",8.102631578947367,4.869473684210526,4.8052631578947365,4.784210526315789,4.883157894736843,4.8626315789473695,4.797368421052631,4.894736842105263,4.801052631578948,4.565263157894737
95717,Writing for Information Systems Management,6,C4,Y,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 2003,"Fitzsimmons, Rebekah",8.102631578947367,4.869473684210526,4.8052631578947365,4.784210526315789,4.883157894736843,4.8626315789473695,4.797368421052631,4.894736842105263,4.801052631578948,4.565263157894737
95717,Writing for Information Systems Management,6,D4,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1004,"Fitzsimmons, Rebekah",8.102631578947367,4.869473684210526,4.8052631578947365,4.784210526315789,4.883157894736843,4.8626315789473695,4.797368421052631,4.894736842105263,4.801052631578948,4.565263157894737
95718,Professional Speaking,6,A3,Y,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 2003,"Massaro, Haylee",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,B4,Y,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 2011,"Massaro, Haylee",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,C4,Y,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 2011,"Massaro, Haylee",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,D3,Y,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1208,"Massaro, Haylee",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,E3,Y,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HBH 1208,"Labash, Stefan",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,F4,Y,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HBH 1007,"Labash, Stefan",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,G3,Y,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 1007,"Fitzsimmons, Rebekah",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,H4,Y,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 1208,"Fitzsimmons, Rebekah",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,I3,Y,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 1007,"Fitzsimmons, Rebekah",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95718,Professional Speaking,6,M3,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1007,"Fitzsimmons, Rebekah",7.235196078431372,4.464411764705881,4.30921568627451,4.393627450980393,4.574803921568628,4.545098039215686,4.46127450980392,4.5903921568627455,4.423921568627451,4.258823529411765
95719,Accounting and Finance Foundations,6,A3,Y,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 2008,"Pastor, Lynne",6.002857142857143,4.0266666666666655,4.349523809523809,4.166666666666667,3.6747619047619042,4.142380952380952,4.172380952380952,3.693333333333333,3.912380952380952,3.8809523809523796
95719,Accounting and Finance Foundations,6,B3,Y,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 2008,"Pastor, Lynne",6.002857142857143,4.0266666666666655,4.349523809523809,4.166666666666667,3.6747619047619042,4.142380952380952,4.172380952380952,3.693333333333333,3.912380952380952,3.8809523809523796
95719,Accounting and Finance Foundations,6,C3,Y,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1005,"Pastor, Lynne",6.002857142857143,4.0266666666666655,4.349523809523809,4.166666666666667,3.6747619047619042,4.142380952380952,4.172380952380952,3.693333333333333,3.912380952380952,3.8809523809523796
95720,Information Systems Project,0-24,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,AA,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,B,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,BB,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,C,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,CC,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,D,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,DD,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,E,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,EE,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,F,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,FF,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,G,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,GG,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,H,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,HH,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,I,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,II,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,JJ,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,K,,F,02:00PM,04:50PM,"Adelaide, Australia",TOR CLASS3,"Viswanathan, Murlikrishna",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,N,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,NN,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,O,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,OO,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,P,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,PP,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,Q,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,QQ,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,R,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,RR,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,S,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,SS,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,T,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,U,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,UU,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,V,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,W,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,X,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,Y,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,Z,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZA,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZB,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZC,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZD,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZE,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZF,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95720,Information Systems Project,0-24,ZZ,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,B,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,C,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,D,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,E,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,F,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,G,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95721,Information Systems Research Practicum,VAR,H,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95722,Digital Transformation,6,A3,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 2008,"Lightman, Ari",8.058620689655173,4.239999999999999,4.132758620689655,4.08448275862069,3.842068965517241,4.222758620689654,4.211034482758621,4.5634482758620685,4.184482758620691,3.9624137931034493
95722,Digital Transformation,6,B3,Y,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HBH 2008,"Lightman, Ari",8.058620689655173,4.239999999999999,4.132758620689655,4.08448275862069,3.842068965517241,4.222758620689654,4.211034482758621,4.5634482758620685,4.184482758620691,3.9624137931034493
95722,Digital Transformation,6,C4,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1002,"Lightman, Ari",8.058620689655173,4.239999999999999,4.132758620689655,4.08448275862069,3.842068965517241,4.222758620689654,4.211034482758621,4.5634482758620685,4.184482758620691,3.9624137931034493
95722,Digital Transformation,6,D4,Y,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HBH 1002,"Lightman, Ari",8.058620689655173,4.239999999999999,4.132758620689655,4.08448275862069,3.842068965517241,4.222758620689654,4.211034482758621,4.5634482758620685,4.184482758620691,3.9624137931034493
95722,Digital Transformation,6,K3,Y,TR,09:00AM,10:20AM,"Adelaide, Australia",TOR CLASS5,"Esmailzadeh, Riaz",10.805000000000001,4.598636363636363,4.430909090909091,4.4327272727272735,4.297272727272728,4.436818181818182,4.328636363636363,4.542727272727273,4.371363636363636,4.148636363636364
95722,Digital Transformation,6,L3,Y,TR,10:30AM,11:50AM,"Adelaide, Australia",TOR CLASS5,"Esmailzadeh, Riaz",10.805000000000001,4.598636363636363,4.430909090909091,4.4327272727272735,4.297272727272728,4.436818181818182,4.328636363636363,4.542727272727273,4.371363636363636,4.148636363636364
95722,Digital Transformation,6,Z4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Riel, James",10.452500000000002,3.85625,3.29625,3.6768750000000003,3.32375,3.75125,3.6093749999999996,4.42625,3.4756250000000004,3.391875
95723,Managing Disruptive Technologies,6,A3,Y,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 1202,"Sen, Ananya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95723,Managing Disruptive Technologies,6,B3,Y,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HBH 1202,"Sen, Ananya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95723,Managing Disruptive Technologies,6,C3,Y,TR,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",HBH 1202,"Sen, Ananya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95727,Applied Information Systems Practicum,VAR,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95732,Marketing Digital Media,6,A3,Y,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",HBH 1005,"Smith, Michael",7.312608695652174,4.912608695652173,4.894782608695652,4.862173913043478,4.648260869565217,4.861304347826087,4.864782608695652,4.923478260869565,4.926086956521739,4.883478260869565
95732,Marketing Digital Media,6,B3,Y,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HBH 1005,"Smith, Michael",7.312608695652174,4.912608695652173,4.894782608695652,4.862173913043478,4.648260869565217,4.861304347826087,4.864782608695652,4.923478260869565,4.926086956521739,4.883478260869565
95733,Internet of Things,6,A3,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HBH 1004,"Mccarthy, Michael",11.479583333333336,4.272916666666666,4.280833333333333,4.327916666666666,4.196249999999998,4.362083333333332,4.138333333333334,4.719583333333333,4.098333333333334,4.1275
95736,Advanced Relational Database Management,6,A3,Y,R,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",HBH 1002,"Trzeciak, Randy",10.1205,4.4795,4.493999999999998,4.5024999999999995,4.2985,4.555,4.501499999999999,4.5329999999999995,4.467499999999999,4.432499999999999
95737,NoSQL Database Management,6,A3,Y,M,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",HBH 1002,"Costa, Dan",9.465806451612902,4.300000000000001,4.412258064516128,4.4235483870967744,4.145483870967742,4.410967741935483,4.3190322580645155,4.53516129032258,4.136451612903224,4.105483870967742
95737,NoSQL Database Management,6,B4,Y,M,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",HBH 1002,"Costa, Dan",9.465806451612902,4.300000000000001,4.412258064516128,4.4235483870967744,4.145483870967742,4.410967741935483,4.3190322580645155,4.53516129032258,4.136451612903224,4.105483870967742
95737,NoSQL Database Management,6,K4,Y,F,09:00AM,11:50AM,"Adelaide, Australia",TOR CLASS5,"Spooner, Derrick",8.44,3.850000000000001,4.259999999999999,4.259999999999999,4.04,4.22,3.9600000000000004,4.590000000000001,3.9200000000000013,3.9600000000000004
95744,Cybersecurity Policy and Governance I,6,Z3,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Butkovic, Matthew
Fowler, Summer",8.121052631578948,4.659210526315789,4.604736842105263,4.534999999999998,4.136578947368421,4.710789473684211,4.595526315789474,4.723947368421053,4.604736842105263,4.499736842105262
95748,Software and Security,6,A3,Y,M,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",HBH 2003,"Yasar, Hasan",8.67764705882353,4.085294117647059,3.8182352941176467,3.850588235294117,3.448823529411765,4.160588235294117,3.599411764705882,4.63470588235294,3.4682352941176475,3.445882352941177
95749,Cryptography,6,A4,Y,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",HBH 2003,"Mayes, Joseph",7.75625,4.494375,4.441875,4.440625000000001,4.277499999999999,4.64625,4.435625,4.681874999999999,4.39625,4.40125
95752,Introduction to Information Security Management,12,Z,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Trzeciak, Randy",11.509000000000004,4.228000000000001,4.367999999999999,4.400999999999999,3.7559999999999993,4.5569999999999995,4.448499999999999,4.567,4.2010000000000005,4.057
